"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Sierra Leone","SLE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7554092407227","24.9874000549316","28.3497104644775","26.3562908172607","26.2940502166748","24.0721492767334","22.1558399200439","23.3817691802979","","11.9894304275513","",
"El Salvador","SLV","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","7.28818988800049","","","","","","","","","","","","","","","","","","","","","","","23.4930801391602","","20.7639408111572","","25.7943897247314","26.2787399291992","","29.0881404876709","23.030179977417","26.9692401885986","22.0462303161621","28.7474594116211","30.0946502685547","","30.7149906158447","30.7486305236816","30.7995796203613","31.7769107818604","35.2674903869629","",
"San Marino","SMR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","31.9798698425293","","","","","","27.0280990600586","28.1409606933594","","29.4383201599121","","","","","","32.419750213623","28.985559463501","29.9914207458496","29.7837905883789","32.2034797668457","32.7773818969727","32.9109306335449","","","","","","","","","","","","","","39.5171890258789","35.7613105773926","","","","","","",
"Somalia","SOM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","43.2014617919922","38.3235015869141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2481307983398","23.7319393157959","23.5881195068359","23.2586193084717","23.1376705169678","","","","22.8859691619873","","",
"Sub-Saharan Africa (excluding high income)","SSA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2894449234009","","27.9039506912232","29.8565845489502","28.6494808197021","26.6087093353271","","","","",
"South Sudan","SSD","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8090496063232","","10.6520900726318","16.6039600372314","17.9930992126465","12.2259197235107","18.4951705932617",
"Sub-Saharan Africa","SSF","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2894449234009","","27.9039506912232","29.8565845489502","28.6494808197021","26.6087093353271","","","","",
"Small states","SST","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","27.441969871521","31.9092245101929","","","","","","","","","34.1884784698486","37.0349750518799","37.3643417358398","","","36.2552299499512","35.3468456268311","39.2815799713134","","","","","","","","","","","33.3472709655762","34.6969442367554","39.791431427002","41.0759601593018","38.794095993042","","","37.4409008026123","35.8471641540527","36.5675201416016","36.7064895629883","","35.496410369873","32.7516555786133","","","",
"Sao Tome and Principe","STP","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2549991607666","26.9668102264404","22.608190536499","","","",
"Suriname","SUR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.991720199585","21.0228500366211","20.7702007293701","22.8421802520752","29.4878196716309","23.6678600311279","","55.130729675293","51.0261611938477","51.2562484741211","53.2366714477539","50.5513801574707","50.3854484558105","48.8994293212891","46.4154510498047","46.6348915100098","45.7006301879883","47.0857315063477","46.9398612976074","44.5829086303711","44.1328887939453","42.7184982299805","41.8418884277344","37.929500579834","","",
"Slovenia","SVN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2766304016113","44.9818382263184","48.1220703125","46.9717292785645","51.348388671875","","","","","","49.202278137207","47.0843200683594","46.5945205688477","","","","","","","37.082218170166","36.3539390563965","","33.837158203125","33.2189903259277","","","",
"Sweden","SWE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","14.7997999191284","11.4734401702881","14.4965600967407","","","","","","","","","24.1834602355957","23.1080093383789","24.413179397583","22.621639251709","","40.2086486816406","38.6574783325195","","39.6817588806152","38.3921508789063","37.7431297302246","37.733570098877","36.4499397277832","36.4185600280762","37.2560005187988","38.2149696350098","38.6023216247559","38.8504409790039","37.8706512451172","36.7840385437012","35.5873794555664","35.422119140625","28.8235702514648","27.8932399749756","27.4798107147217","","","",
"Eswatini","SWZ","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","36.7091789245605","39.0564804077148","28.7420101165771","44.2310791015625","43.8615608215332","37.5625190734863","39.4720497131348","","","","","28.2964992523193","30.4978008270264","29.5153198242188","27.9519596099854","","","","23.9936103820801","26.0799503326416","27.1977691650391","","","26.904390335083","27.8410797119141","33.3472709655762","31.0916690826416","41.1022186279297","28.0156192779541","34.919490814209","31.5193004608154","","33.5201416015625","34.6421394348145","35.5","36.7064895629883","","","34.0539512634277","","","",
"Sint Maarten (Dutch part)","SXM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","52.063419342041","34.4693908691406","52.1445007324219","","39.9354705810547","46.4451217651367","40.262809753418","","","","","","","","61.8379402160645","55.4502105712891","54.9740180969238","","47.9546318054199","48.1169204711914","","","","","24.2554492950439","25.2482109069824","41.1550903320313","","40.8212699890137","","","","26.1119995117188","28.9059200286865","","","","","","","","16.1660404205322","","","","","","",
"Syrian Arab Republic","SYR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","31.8100605010986","34.7557601928711","","36.3879508972168","26.1603298187256","28.8782005310059","29.4991493225098","30.4007606506348","35.0103912353516","33.0028305053711","33.819019317627","","25.2761898040771","26.6250991821289","27.0773105621338","29.91330909729","27.3050308227539","28.6222896575928","","","","","","","31.2944793701172","","","","","","33.4147682189941","","","","","35.854061126709","","36.9044609069824","","","","","","","","",
"Turks and Caicos Islands","TCA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","21.3091907501221","34.6104698181152","","","","","45.4813385009766","","","","","","","","","","","","","","","","","35.9293212890625","28.7801303863525","31.5389804840088","27.243579864502","31.7495098114014","27.9677505493164","","47.6511383056641","","","","","","","","","","41.473258972168","","",
"Chad","TCD","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6473503112793","25.9181594848633","","","","","","36.8557014465332","35.484790802002","","","","28.3340396881104","27.4057998657227","34.9489288330078","20.7276096343994","24.7124099731445","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4771709442139","33.660400390625","30.4703950881958","34.3273639678955","34.7442493438721","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","24.642749786377","","","","","","","","","33.8613510131836","","25.9493293762207","","","26.5196304321289","","","36.3353996276855","","","","","30.0460090637207","","","","25.5819606781006","","28.6961994171143","33.0188598632813","29.3134994506836","","","","","","","33.2588310241699","35.8932189941406","35.3505783081055","25.5790500640869","29.3107795715332","14.3409204483032","15.8456296920776","17.496509552002","16.2649402618408","16.0178909301758","32.4148406982422",
"Thailand","THA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","23.1662006378174","23.1532096862793","20.7064304351807","21.7001209259033","21.2215805053711","21.6458301544189","20.9407691955566","","26.6286106109619","25.0518207550049","19.3570194244385","29.8831691741943","24.0132007598877","23.8913593292236","","24.1065196990967","23.5982494354248","24.1175403594971","24.6352500915527","","22.4890193939209","24.0184192657471","","24.6429805755615","24.8109607696533","26.4400997161865","22.0646591186523","27.0709705352783","","21.886510848999","20.5314998626709","","","23.9880104064941","","","","14.2605400085449","15.5975999832153","28.611759185791","21.4528408050537","28.6281108856201","29.8149890899658","","","","",
"Tajikistan","TJK","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5413150787354","","","","","33.8939094543457","","31.1902151107788","","34.5080108642578","","30.0879096984863","31.3809394836426","33.301628112793","32.3824605941772","32.0218753814698","31.9373950958252","32.4297857284545","33.3161392211914","31.1244697570801","","","",
"Timor-Leste","TLS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45075988769531","20.0204601287842","30.1751594543457","29.8189392089844","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","37.2019081115723","","","","","","","","","","","","54.7639503479004","","","","","","","","","","","","","","23.0884799957275","","","","28.8676891326904","31.0827693939209","30.1383895874023","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","23.1087608337402","24.1485900878906","32.9893417358398","32.4754219055176","35.6904487609863","","","","","","","","","","","","","","","","37.8022193908691","36.1057586669922","","","41.6658897399902","","","","","","37.5619850158691","33.7444849014283","36.9625396728516","38.7324981689453","32.1244888305664","33.2155952453613","35.3543453216553","38.1560516357422","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2894449234009","","27.9039506912232","29.8565845489502","28.6494808197021","26.6087093353271","","","","",
"Trinidad and Tobago","TTO","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","31.7925395965576","","38.5039710998535","32.5400581359863","31.5349292755127","33.3599700927734","","","","38.0910606384277","37.5829696655273","","","","","","","","","","34.4629592895508","34.3736610412598","42.0546188354492","36.8307991027832","","","","","","","","","","","","","","",
"Tunisia","TUN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","35.8935203552246","36.7763290405273","38.3508605957031","39.2592086791992","38.6872787475586","37.9002799987793","38.3961791992188","","","","","","","31.0884399414063","32.2236099243164","","37.5416603088379","43.2638206481934","","43.9151611328125","45.0306396484375","44.8025093078613","44.3569602966309","40.6061096191406","38.1210289001465","41.5834808349609","","","47.3409805297852","","","","","","","71.5867385864258","","",
"Turkey","TUR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","35.0684394836426","38.995979309082","","22.9968109130859","27.6006908416748","28.0589008331299","22.0935001373291","22.4252490997314","23.7808609008789","","","","","","","23.659309387207","21.4232501983643","22.0265808105469","","","","","","","","","","","","","","","","","37.6267318725586","38.2429504394531","36.4067115783691","","","",
"Tuvalu","TUV","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0163917541504","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","26.5860691070557","28.1512603759766","29.6025791168213","23.4332904815674","","","","","","16.3543701171875","","","","","","","","","24.6071491241455","32.8118095397949","","","","","","","","","","","","","","8.92965984344482","12.8514404296875","14.453929901123","17.2568798065186","17.0262603759766","16.6606502532959","11.3243503570557","","","","18.2684097290039","","","",
"Uganda","UGA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","34.810131072998","","31.8385696411133","32.9451713562012","41.0164489746094","35.2392692565918","","","","","","56.7330589294434","55.3697700500488","36.6092796325684","33.7361488342285","","","60.4359893798828","","","","","","","","","","","","","","","","17.3128395080566","","","","","","39.4307899475098","32.5794105529785","28.3190402984619","26.6110095977783","24.5499496459961","","","",
"Ukraine","UKR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6882600784302","","","","","","","","","","","","","","28.5720996856689","28.7749500274658","28.1258506774902","27.8351993560791","","","",
"Upper middle income","UMC","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6139850616455","","34.5288944244384","","","","","",
"Uruguay","URY","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","33.6641616821289","33.5931816101074","","","","29.8635292053223","29.5386600494385","28.0922107696533","","","","","28.3104496002197","28.1967906951904","","31.9230403900146","24.0535507202148","27.1997509002686","","","","37.7866096496582","32.4980888366699","34.4289016723633","32.4682693481445","34.5080108642578","35.4968910217285","35.9849586486816","","","","","33.1749305725098","","","","","","",
"United States","USA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.416130065918","35.8716087341309","33.9850807189941","35.1677894592285","34.554859161377","","","",
"Uzbekistan","UZB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","25.651159286499","","","25.5345401763916","","43.6442985534668","","","","","","","26.11741065979","","25.4752197265625","","","","","31.7266693115234","","31.7825202941895","","41.0844383239746","36.2682113647461","","","","","","32.6836204528809","32.2924690246582",
"Venezuela, RB","VEN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","22.0720806121826","24.8703708648682","25.6813507080078","","23.2906799316406","18.5528697967529","","17.2918395996094","","","","","","9.80440998077393","6.62191009521484","","","4.59564018249512","4.94083976745605","","4.62459993362427","","2.72439002990723","2.44068002700806","1.92501997947693","","","","","","","","","","","","17.6234607696533","17.5154209136963","","19.0352592468262","","","","","","","","",
"British Virgin Islands","VGB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","43.6482086181641","33.0357093811035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6287899017334","","","","31.2194004058838","36.8084907531738","37.7467002868652","","37.1289482116699","33.9873085021973","","","","","19.0397605895996","","",
"Virgin Islands (U.S.)","VIR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7734413146973","43.1603317260742","42.2070617675781","41.1802291870117","40.0523414611816","39.5698089599609","","","","",
"Vanuatu","VUT","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9894485473633","","","","49.3905906677246","57.6727409362793","49.4458808898926","57.395320892334","","","","","","","32.9140396118164","29.6925106048584","","","","","32.5441093444824","28.7331790924072","","",
"World","WLD","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3505783081055","35.3735504150391","34.807014465332","34.3273639678955","33.3967590332031","33.7490005493164","","","",
"Samoa","WSM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6115303039551","29.5333690643311","29.8245506286621","","","","","","","","","","","","","","","42.8137397766113","",
"Kosovo","XKX","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6850395202637","31.3270206451416","31.1175193786621","31.2630405426025","35.2786598205566","35.6304512023926","32.5767707824707","31.0947799682617","33.684009552002","31.1158008575439","30.878719329834","31.4494209289551","32.9166297912598","30.2560596466064","","30.7200107574463","","","",
"Zambia","ZMB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","37.1029014587402","33.4065017700195","35.9647903442383","39.0564002990723","38.2051010131836","33.4625587463379","31.4376907348633","29.6977291107178","26.7103996276855","28.6752109527588","25.5770206451416","42.6531715393066","33.8040199279785","38.4545707702637","38.5107307434082","28.9880294799805","30.882080078125","28.749849319458","","","","18.4720802307129","19.1975193023682","15.0951900482178","17.6579093933105","18.4087791442871","","","","","25.7882804870605","","","","13.3018398284912","14.4886503219604","","","","","","","","","","","","",
"Zimbabwe","ZWE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","32.6700592041016","28.5521202087402","21.4661903381348","","23.6997604370117","25.4443397521973","27.3185195922852","","28.9307193756104","29.2140197753906","29.6053295135498","33.1395301818848","","28.3762798309326","","27.6632308959961","","","","","","","","","","","","","","","","25.6049003601074","","26.0796909332275","26.606409072876","26.8663806915283","","","",
